projectid;CURRENT.DATE;simulationid;Evaporation;Transpiration;CropAvailWater;EvapoTranspiration;WaterStress;MobileWater_1;MobileWater_2;MobileWater_3;MobileWater_4;MobileWater_5;MobileWater_6;MobileWater_7;MobileWater_8;MobileWater_9;MobileWater_10;MobileWater_11;MobileWater_12;MobileWater_13;MobileWater_14;MobileWater_15;MobileWater_16;MobileWater_17;MobileWater_18;MobileWater_19;MobileWater_20;MobileWater_21;MobileWater_22;MobileWater_23;MobileWater_24;MobileWater_25;MobileWater_26;MobileWater_27;MobileWater_28;MobileWater_29;MobileWater_30;MobileWater_31;MobileWater_32;MobileWater_33;MobileWater_34;MobileWater_35;MobileWater_36;MobileWater_37;MobileWater_38;MobileWater_39;MobileWater_40;RetainedWater_1;RetainedWater_2;RetainedWater_3;RetainedWater_4;RetainedWater_5;RetainedWater_6;RetainedWater_7;RetainedWater_8;RetainedWater_9;RetainedWater_10;RetainedWater_11;RetainedWater_12;RetainedWater_13;RetainedWater_14;RetainedWater_15;RetainedWater_16;RetainedWater_17;RetainedWater_18;RetainedWater_19;RetainedWater_20;RetainedWater_21;RetainedWater_22;RetainedWater_23;RetainedWater_24;RetainedWater_25;RetainedWater_26;RetainedWater_27;RetainedWater_28;RetainedWater_29;RetainedWater_30;RetainedWater_31;RetainedWater_32;RetainedWater_33;RetainedWater_34;RetainedWater_35;RetainedWater_36;RetainedWater_37;RetainedWater_38;RetainedWater_39;RetainedWater_40
testproject;28.03.1992;testproject_00__TESTSIMULATION;0.902088904;0.050906081;4.303297344;0.952994986;1;0;0;0.66113696;1.16006257;1.410832329;1.531552018;1.582496712;1.586115857;1.552733007;1.487872886;1.385333485;1.216323549;0.953423548;0.557693311;0.152153588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.3752734;5.1184553;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.296639876;5.263190589;5.254519194;5.263250601;5.281451036;5.301620387;5.31987879;5.335120008;5.347481097;5.357447792;5.365505619;5.372047957;5.377375063;5.38171203;5.385235071;5.388087297;5.390379237;5.392201441;5.393888788;5.395197328;5.396191925;5.396922636;5.397426327;5.397727805;5.397840527
testproject;29.03.1992;testproject_00__TESTSIMULATION;1.317988522;0.072853676;4.46621093;1.390842198;1;0;0.272471155;0;0.486347179;0.856414228;1.152731827;1.352363004;1.470713138;1.526225287;1.532875101;1.499810357;1.426831536;1.299058575;1.093519981;0.789268777;0.414605387;0.075379072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.574108751;5.4;5.355595135;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.317961158;5.298049596;5.29844969;5.30909228;5.3226839;5.335826284;5.347332874;5.357004381;5.365000227;5.371568815;5.376948956;5.381343718;5.384922694;5.387822225;5.390153188;5.392009395;5.393730021;5.395065527;5.396081381;5.396828185;5.397343228;5.397651603;5.397766925
testproject;30.03.1992;testproject_00__TESTSIMULATION;1.349498083;0.077139187;4.284205297;1.42663727;1;0;0;0;0;0.299169242;0.607458092;0.902850927;1.142881488;1.315000848;1.422729935;1.474962134;1.480103137;1.441458146;1.35135816;1.19632586;0.960205878;0.653992825;0.323126865;0.063247015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.038868035;4.945146967;5.360823828;5.397718517;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.345479132;5.334259;5.334880278;5.341299886;5.349539949;5.357702053;5.365038982;5.371345155;5.376641285;5.381029711;5.384632332;5.387566464;5.389932323;5.391817362;5.393569546;5.394931685;5.395968841;5.39673186;5.397258363;5.397573707;5.397691657
testproject;31.03.1992;testproject_00__TESTSIMULATION;0.577779869;0.104132522;5.02537599;0.681912391;1;0;0;0;0;0;0.172337257;0.415446354;0.682057293;0.930259946;1.134344831;1.28435354;1.380100565;1.425795053;1.423462744;1.371910268;1.261992433;1.082017758;0.83588989;0.550461259;0.276225711;0.0810243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.810621768;4.851364297;5.197229013;5.335355214;5.395350954;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.37595191;5.36159385;5.359703939;5.362457278;5.367090754;5.372103022;5.376806565;5.380940821;5.384448276;5.387358141;5.389730853;5.391637147;5.393414735;5.39479797;5.395854935;5.396633835;5.397171772;5.397494117;5.397614712
testproject;01.04.1992;testproject_00__TESTSIMULATION;0.5;0.122438046;5.554140693;0.622438046;1;0;0;0;0;0;0.008592636;0.106425461;0.28130018;0.502759063;0.735242177;0.949336831;1.126359125;1.257701297;1.340449465;1.375802941;1.362170573;1.293467262;1.163298113;0.97069557;0.730851233;0.478275205;0.25040323;0.107374405;0.014406164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.710621768;4.851364297;5.197229013;5.335355214;5.395350954;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.376936737;5.373968497;5.37536995;5.378358356;5.381677922;5.384798399;5.38752445;5.38980985;5.39167467;5.393432559;5.394806436;5.395862595;5.396633835;5.397171772;5.397494117;5.397614712
testproject;02.04.1992;testproject_00__TESTSIMULATION;0.5;0.097026764;5.812578639;0.597026764;1;0;0;0;0;0;0;0.005727815;0.067728029;0.190753135;0.365524799;0.569192255;0.775989761;0.964447325;1.119714347;1.234189961;1.30422769;1.32674141;1.298033183;1.212623548;1.068434941;0.873461711;0.64972105;0.429974989;0.252473249;0.119210929;0.038378329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.348349084;4.855773955;5.139027378;5.296659783;5.367240456;5.389180857;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.395593503;5.386902707;5.386007093;5.386846285;5.388417446;5.390144549;5.391759404;5.393395661;5.39472954;5.395771936;5.396549181;5.397091105;5.397414972;5.397536919
testproject;03.04.1992;testproject_00__TESTSIMULATION;0.5;0.121248525;5.982211382;0.621248525;1;0;0;0;0;0;0;3.14E-04;0.006507829;0.044707403;0.129835634;0.263161286;0.433164076;0.621127383;0.806962556;0.974219957;1.11096496;1.209359182;1.264820323;1.272585504;1.227834003;1.127705399;0.975704099;0.787632047;0.583578021;0.397661021;0.244451795;0.13398539;0.062605853;0.01977078;0;0;0;0;0;0;0;0;0;0;0;4.902415935;4.890753959;5.144754478;5.299380156;5.368532633;5.389794641;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.395881571;5.39193998;5.391817753;5.392554176;5.393773177;5.39490886;5.395857113;5.39658964;5.397110323;5.397424101;5.397545178
testproject;04.04.1992;testproject_00__TESTSIMULATION;0.5;0.17491023;7.117555424;0.67491023;1;0;0;0;0;0;0;0;0;0.004677051;0.029980548;0.088859008;0.188339799;0.325342236;0.488333835;0.661797547;0.829769088;0.978347116;1.097634036;1.180043606;1.219555011;1.210842648;1.150110323;1.040337508;0.885972023;0.708049722;0.52796759;0.356406988;0.248406619;0.148719463;0.076221777;0.035898004;0.00996231;0;0;0;0;0;0;0;0;4.511567183;4.883791008;5.11722663;5.268964672;5.346598178;5.378648478;5.392684583;5.397963591;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.398046017;5.396281504;5.396113148;5.396397336;5.396806743;5.397172598;5.397415757;5.39750906
testproject;05.04.1992;testproject_00__TESTSIMULATION;0.5;0.116304946;7.972454441;0.616304946;1;0;0;0;0;0;0;0;0;0;0.003166543;0.020239412;0.061162053;0.13455851;0.242407468;0.379457875;0.535001407;0.695571967;0.847908182;0.980466573;1.083879696;1.150541082;1.174056287;1.150834482;1.0781828;0.961786523;0.812807483;0.642553071;0.475595359;0.360789267;0.245827736;0.154768419;0.091064666;0.046033831;0.021708773;0.007388923;4.40E-04;0;0;0;0;4.516397809;4.871949614;5.09358704;5.244040253;5.327988619;5.36643683;5.385553625;5.394412266;5.398314958;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.398199444;5.397860868;5.397724476;5.397672886
testproject;06.04.1992;testproject_00__TESTSIMULATION;1.113897054;0.093363893;8.548325884;1.207260947;1;0;0.08086835;0;0;0;0;0;0;0;0;0.002975693;0.014097961;0.042432126;0.096057909;0.179487669;0.291815241;0.426801458;0.574507642;0.723273756;0.861612414;0.979215983;1.067212557;1.118768142;1.127342476;1.090964832;1.010538164;0.889747444;0.742669146;0.586487389;0.470495536;0.347991975;0.24336442;0.161155508;0.099500374;0.057943791;0.031055034;0.014247701;0.005514349;6.82E-04;0;4.55518212;5.4;5.174577943;5.281450006;5.341967515;5.370990849;5.386573858;5.394459053;5.398003487;5.399535118;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.398784207
testproject;07.04.1992;testproject_00__TESTSIMULATION;0.758599786;0.13548825;8.975083445;0.894088037;1;0;0;0;0;0;0;0;0;0;0;0;0.002080343;0.009808658;0.029565479;0.068510435;0.132117152;0.222197073;0.336188393;0.467523632;0.606961905;0.744115879;0.868662965;0.971707109;1.044050509;1.080190948;1.075254781;1.024929714;0.935500912;0.81253544;0.670902682;0.57283925;0.449563053;0.337198325;0.241693089;0.164964085;0.107433993;0.066494673;0.038628345;0.021001856;0.009809145;4.479576725;5.002510315;5.202954115;5.271992314;5.334038376;5.364996149;5.382450706;5.391806632;5.396516255;5.398693136;5.399704779;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;08.04.1992;testproject_00__TESTSIMULATION;0.5;0.134982646;8.725263133;0.634982646;1;0;0;0;0;0;0;0;0;0;0;0;0;0.001416336;0.006810108;0.020665173;0.048859893;0.096843354;0.167935048;0.262133824;0.375838953;0.502404205;0.633180325;0.759074681;0.870151587;0.958446369;1.016396972;1.035994051;1.015978742;0.955581511;0.857842576;0.742953457;0.658717408;0.543293135;0.430318098;0.327453518;0.239270061;0.168009159;0.113320737;0.073225907;0.045248644;4.233691771;4.882625422;5.12647315;5.250081667;5.320502343;5.356155181;5.376772829;5.388300729;5.394452409;5.39758646;5.399079076;5.399787618;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;09.04.1992;testproject_00__TESTSIMULATION;0.5;0.154232649;8.962606778;0.654232649;1;0;0;0;0;0;0;0;0;0;0;0;0;0;9.69E-04;0.004726602;0.014471236;0.034830538;0.070741463;0.126096883;0.202539451;0.298774659;0.410555256;0.531527895;0.653232946;0.767483287;0.865604835;0.938047052;0.979619711;0.984726119;0.950656497;0.877642517;0.785783543;0.727922712;0.625343432;0.517811903;0.413464578;0.318449412;0.236733858;0.169937228;0.117764921;3.9884552;4.766014488;5.061312578;5.219519195;5.303958209;5.345944214;5.370352076;5.384313346;5.392064926;5.396207541;5.398337376;5.399362725;5.399851849;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;10.04.1992;testproject_00__TESTSIMULATION;0.5;0.190902126;9.161860244;0.690902126;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.66E-04;0.003281034;0.010140912;0.02481079;0.051497592;0.09410239;0.1551568;0.234988386;0.331546576;0.439986301;0.554216799;0.666595407;0.767746509;0.850910414;0.90822979;0.933366017;0.921514526;0.870225417;0.796964584;0.776230255;0.691638097;0.595161979;0.495020085;0.398234704;0.310106928;0.23390922;3.739834349;4.657796812;4.99999606;5.18620071;5.285190228;5.334349329;5.363081971;5.3797815;5.389299105;5.394575036;5.397399697;5.398857115;5.399561235;5.399897655;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;11.04.1992;testproject_00__TESTSIMULATION;0.5;0.183024722;9.248196724;0.683024722;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.59E-04;0.002279495;0.007116716;0.0176744;0.037411674;0.069923294;0.118097949;0.183401947;0.265093597;0.360512526;0.464902825;0.571216959;0.672738221;0.761588446;0.83009234;0.871111227;0.878313185;0.84707485;0.790727256;0.8007293;0.738632612;0.658303435;0.567740407;0.474343524;0.384309426;3.487198301;4.5565549;4.941517288;5.152174088;5.265045712;5.321614627;5.354993505;5.374679102;5.386136271;5.392661222;5.396277015;5.398213971;5.399214376;5.39969822;5.399929555;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;12.04.1992;testproject_00__TESTSIMULATION;0.5;0.195779634;9.342156695;0.695779634;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.16E-04;0.001585985;0.004997074;0.012582329;0.027110554;0.051720054;0.089350356;0.141931381;0.210025059;0.292273546;0.384972936;0.483524705;0.581500719;0.671779726;0.74683196;0.799090365;0.821105409;0.806277475;0.763905934;0.805397205;0.766329335;0.705087586;0.628310473;0.54297612;3.22938876;4.461568191;4.885850222;5.118369232;5.244152121;5.308032416;5.346187181;5.369027159;5.382569058;5.39045913;5.394951029;5.397438959;5.398771375;5.399459518;5.399792368;5.399951556;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;13.04.1992;testproject_00__TESTSIMULATION;0.5;0.215350517;9.427366569;0.715350517;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.19E-04;0.001104056;0.003508491;0.008946454;0.019589545;0.038096846;0.0671515;0.109015205;0.164884295;0.234206303;0.315199407;0.404110889;0.495761017;0.583827152;0.661175169;0.720114827;0.752393093;0.749675252;0.717621698;0.791317818;0.775136777;0.734522096;0.674494276;2.965142696;4.372634863;4.833099799;5.085293666;5.222954064;5.293869583;5.336790843;5.362873836;5.378609897;5.387964958;5.393416886;5.396518574;5.398235019;5.399153589;5.399627749;5.399857016;5.399964274;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;14.04.1992;testproject_00__TESTSIMULATION;1.68010306;0.220790423;9.49027766;1.900893483;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.53E-04;7.69E-04;0.00246322;0.006353845;0.01412662;0.027941129;0.050212707;0.083174276;0.128255255;0.185996242;0.255394666;0.333910852;0.41748125;0.500697027;0.577020339;0.638906224;0.677675585;0.683623376;0.659566378;0.759781655;0.76581236;0.746383581;3.415138556;4.367153645;4.799077454;5.056873343;5.202696145;5.279637977;5.327027324;5.356313365;5.374293812;5.385188173;5.391671881;5.395448736;5.397595225;5.398781742;5.399416095;5.399742475;5.399895654;5.399978331;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;15.04.1992;testproject_00__TESTSIMULATION;0.921303854;0.271985618;9.79783429;1.193289473;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.07E-04;5.36E-04;0.001726073;0.004501631;0.010140171;0.020384736;0.037286415;0.062838187;0.098780725;0.145998599;0.204261606;0.271968519;0.34605088;0.422001813;0.493942818;0.554624449;0.595025;0.604080118;0.582281734;0.701453943;0.740463489;2.716053827;4.278214996;4.757306446;5.028874871;5.18289543;5.265419481;5.317023665;5.349429386;5.369663537;5.38214565;5.38971974;5.394226093;5.396848196;5.398336376;5.399157634;5.399594313;5.399813089;5.399933518;5.39998685;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;16.04.1992;testproject_00__TESTSIMULATION;0.5;0.206885136;9.576840933;0.706885136;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.55E-05;3.74E-04;0.001212445;0.003191824;0.00728426;0.014865202;0.027613876;0.047374794;0.075826526;0.114133675;0.162602105;0.220391808;0.285329039;0.353813011;0.420781967;0.479557985;0.521360067;0.53501006;0.542888327;0.621154613;2.786816132;4.234134429;4.721311434;5.002534317;5.163709877;5.251327474;5.306883209;5.342296553;5.364763453;5.378859237;5.387568114;5.392851023;5.395990321;5.397813981;5.398846567;5.399412785;5.399706728;5.399879381;5.39995741;5.399992032;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;17.04.1992;testproject_00__TESTSIMULATION;0.5;0.249511047;8.674777157;0.749511047;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.28E-05;2.60E-04;8.45E-04;0.002245642;0.005184759;0.010707409;0.02019163;0.035190763;0.05724264;0.087571823;0.126771023;0.174499254;0.229228976;0.288070131;0.346573629;0.398415263;0.434683574;0.462334773;0.46339877;2.833916758;4.205927048;4.691185825;4.978369628;5.145353349;5.237493578;5.296704174;5.334985204;5.359638478;5.375353744;5.385228127;5.391326313;5.395020282;5.397211045;5.398479974;5.399193593;5.39957611;5.399809086;5.399921922;5.399972636;5.399995176;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;18.04.1992;testproject_00__TESTSIMULATION;0.5;0.323347663;7.512675919;0.823347663;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.61E-05;1.76E-04;5.76E-04;0.001540438;0.003578685;0.007474369;0.014262661;0.025168685;0.041453567;0.064182322;0.093942448;0.130539922;0.172723999;0.217878967;0.261673002;0.297500098;0.334422674;0.343149493;2.502836026;4.155575427;4.660472913;4.955296729;5.127682578;5.223948161;5.286549821;5.327552895;5.354330262;5.37165489;5.38271308;5.389657022;5.393938251;5.396525559;5.398054794;5.398934191;5.399418039;5.399722269;5.399875437;5.399949333;5.399982373;5.399997039;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;19.04.1992;testproject_00__TESTSIMULATION;0.5;0.321542784;6.782737762;0.821542784;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.37E-05;1.15E-04;3.76E-04;0.001005999;0.002353766;0.004951083;0.009520249;0.016927498;0.028069821;0.043691385;0.064137438;0.089087053;0.11722595;0.145887167;0.170623884;0.200043029;0.210743161;2.178812472;4.098746543;4.628868637;4.93276853;5.110522091;5.210669152;5.276451964;5.320041819;5.348874539;5.367787346;5.380037331;5.387849768;5.392745915;5.395756455;5.397568845;5.39863194;5.399230408;5.399616591;5.399817717;5.399918566;5.399967034;5.399988598;5.399998117;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;20.04.1992;testproject_00__TESTSIMULATION;0.5;0.398716579;6.528218742;0.898716579;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.05E-04;0.004685982;0.011584163;0.021390803;0.034169661;0.049537214;0.066172163;0.082172347;0.100983806;0.112387851;1.849782981;4.037495003;4.591164818;4.904550746;5.087915775;5.192159021;5.261354975;5.307798051;5.338979381;5.359773168;5.3734291;5.382256508;5.387845048;5.391319069;5.393473729;5.394732185;5.395422753;5.395865076;5.39606526;5.396112417;5.396056949;5.395980161;5.395872692;5.395721437;5.395620373;5.395472695;5.395359707;5.395529496;5.396149675;5.397550754;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;21.04.1992;testproject_00__TESTSIMULATION;0.5;0.350196237;6.536051464;0.850196237;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003726145;0.011256233;0.020218736;0.030044403;0.041624735;0.051236017;1.512055686;3.978545551;4.551916224;4.87419398;5.063027208;5.171336289;5.243963455;5.293325533;5.326957979;5.34975784;5.364974286;5.374945681;5.381328888;5.385362399;5.387922679;5.389436228;5.390274314;5.390816147;5.39104829;5.391064865;5.390935964;5.390774986;5.390559642;5.390286276;5.39006251;5.389728154;5.38940632;5.389416341;5.389908518;5.391134558;5.392190008;5.392485851;5.394381939;5.398097084;5.4;5.4;5.4;5.4;5.4;5.4
testproject;22.04.1992;testproject_00__TESTSIMULATION;0.5;0.444838598;6.444639792;0.944838598;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001284663;0.007614717;1.161006262;3.921364575;4.509032019;4.839066082;5.033179509;5.145664573;5.22192118;5.274447196;5.310800606;5.335880056;5.352940846;5.364307146;5.37165117;5.376362975;5.379435338;5.381284915;5.382327607;5.383021727;5.383319858;5.38332464;5.38312526;5.382878145;5.382552499;5.382135467;5.38176706;5.381208774;5.380621451;5.380417697;5.380697244;5.381306093;5.38166047;5.382070096;5.383489594;5.385515538;5.386380227;5.387601305;5.390526761;5.395112294;5.4;5.4
testproject;23.04.1992;testproject_00__TESTSIMULATION;0.5;0.352101563;6.56777889;0.852101563;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.754972962;3.909280092;4.475601297;4.807876413;5.005887991;5.121967182;5.201473599;5.25688245;5.295740442;5.322936023;5.341768619;5.354523621;5.362877236;5.368331553;5.371935804;5.374163271;5.37546688;5.376358726;5.376770844;5.376824535;5.376636593;5.376366598;5.375995041;5.375522867;5.375052587;5.374374204;5.37367797;5.373363123;5.373419714;5.373604727;5.373706813;5.374067795;5.374975815;5.376017051;5.376564715;5.377508992;5.379657654;5.383196635;5.386058742;5.386981216
testproject;24.04.1992;testproject_00__TESTSIMULATION;0.5;0.457542706;6.890985302;0.957542706;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.029941065;3.899648384;4.441769057;4.773229518;4.974197233;5.093740441;5.176610619;5.235114783;5.276732118;5.306332641;5.327228629;5.341666632;5.351261617;5.357613144;5.361906188;5.364636591;5.366295422;5.367487806;5.368102289;5.368281846;5.368161538;5.367928875;5.367571501;5.367073748;5.366559373;5.365801926;5.365005005;5.364568072;5.36438585;5.364265432;5.364164474;5.364287035;5.364655589;5.364997083;5.365124884;5.365606442;5.366986829;5.369297954;5.371166049;5.371442002
testproject;25.04.1992;testproject_00__TESTSIMULATION;0.5;0.643266318;7.021874404;1.143266318;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.614494035;3.864047013;4.399756104;4.730870692;4.934544129;5.05770347;5.14428484;5.206323778;5.251181213;5.283680738;5.307105528;5.32370226;5.334939724;5.342452915;5.347663924;5.351075683;5.353228631;5.354865675;5.355804931;5.356207879;5.356230519;5.356110812;5.355832729;5.355355347;5.35485765;5.354047482;5.353133517;5.352554564;5.352144904;5.351764195;5.35141045;5.3511666;5.350978043;5.350677482;5.350235813;5.350061927;5.350487948;5.35166336;5.352600859;5.352332005
testproject;26.04.1992;testproject_00__TESTSIMULATION;0.5;0.732319602;7.316449841;1.232319602;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.197410239;3.818812158;4.352949175;4.68425909;4.890414242;5.017122674;5.107488848;5.173231706;5.221558765;5.257215564;5.283445301;5.302473237;5.315669112;5.324645741;5.3309767;5.335234148;5.338023252;5.340243066;5.341629941;5.342367819;5.342643199;5.342732631;5.342621448;5.342258546;5.3418492;5.341059575;5.340100154;5.339432984;5.338874969;5.338314327;5.337738704;5.337158505;5.336499851;5.335702171;5.334720198;5.33390754;5.333496381;5.333737825;5.33392737;5.333313411
testproject;27.04.1992;testproject_00__TESTSIMULATION;0.5;0.866367665;7.734817131;1.366367665;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.061629664;3.776667341;4.300005069;4.63080184;4.839277249;4.969637687;5.064032466;5.133813552;5.185996611;5.225222454;5.254675198;5.276517737;5.292101738;5.302975441;5.310734713;5.316077057;5.319695339;5.322693342;5.324700694;5.325930471;5.326601838;5.327033531;5.327218001;5.327084917;5.326873633;5.326202797;5.325279339;5.324608221;5.323993901;5.323330547;5.322583242;5.321722163;5.320686219;5.319478425;5.317993912;5.316577993;5.315425331;5.314885955;5.314495806;5.313630667
testproject;28.04.1992;testproject_00__TESTSIMULATION;1.880533536;0.721728138;8.257334487;2.602261675;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.525980391;3.876818092;4.280695906;4.596758933;4.801553163;4.93233827;5.028737253;5.101191768;5.156244453;5.198284152;5.230347971;5.254507878;5.272203616;5.284884703;5.293975149;5.300343696;5.304770192;5.308505461;5.311103931;5.312819656;5.313910011;5.314689255;5.315169326;5.315305078;5.315283643;5.31478056;5.314001699;5.31339328;5.312797411;5.312115487;5.31129513;5.310290165;5.309060456;5.307637226;5.305867543;5.304106085;5.302556712;5.301557979;5.300808331;5.299940411
